enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,0.028929948806762695,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.00716710090637207,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.006444692611694336,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.006338596343994141,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.00706171989440918,0.0,0.0,0.0,0.0,-1,-1,0
1.4156262874603271,0.006509542465209961,5.507469177246094e-05,0.07926201820373535,1.494943380355835,7.748603820800781e-05,4,4,1
1.392096757888794,0.006427764892578125,5.340576171875e-05,0.08273839950561523,1.474888563156128,7.414817810058594e-05,4,4,1
1.4063174724578857,0.006773233413696289,5.316734313964844e-05,0.07909083366394043,1.4854614734649658,7.271766662597656e-05,4,4,1
1.389338493347168,0.0063381195068359375,5.340576171875e-05,0.0790553092956543,1.468447208404541,7.939338684082031e-05,4,4,1
1.3908817768096924,0.006371259689331055,5.745887756347656e-05,0.07890152931213379,1.4698407649993896,8.273124694824219e-05,4,4,1
1.3973515033721924,0.0062406063079833984,5.435943603515625e-05,0.07885980606079102,1.4762656688690186,7.534027099609375e-05,4,4,2
1.4383111000061035,0.006279945373535156,5.6743621826171875e-05,0.07884907722473145,1.5172169208526611,7.62939453125e-05,4,4,2
1.3623888492584229,0.006242275238037109,7.343292236328125e-05,0.07860779762268066,1.4410700798034668,7.414817810058594e-05,4,4,2
1.3851408958435059,0.006197452545166016,5.507469177246094e-05,0.07866835594177246,1.4638643264770508,7.319450378417969e-05,4,4,2
1.368664264678955,0.006178379058837891,5.269050598144531e-05,0.0791316032409668,1.4478485584259033,7.605552673339844e-05,4,4,2
1.360389232635498,0.006097555160522461,6.175041198730469e-05,0.07872748374938965,1.439178466796875,8.702278137207031e-05,4,4,3
1.390223741531372,0.006149768829345703,6.151199340820312e-05,0.07907319068908691,1.4693584442138672,8.7738037109375e-05,4,4,3
1.3698375225067139,0.006171703338623047,6.175041198730469e-05,0.07977485656738281,1.449674129486084,8.678436279296875e-05,4,4,3
1.362253189086914,0.006009578704833984,6.318092346191406e-05,0.07973527908325195,1.442051649093628,8.749961853027344e-05,4,4,3
1.3853883743286133,0.006065845489501953,6.175041198730469e-05,0.07959485054016113,1.4650449752807617,8.58306884765625e-05,4,4,3
1.3582243919372559,0.005985736846923828,0.003082752227783203,0.07869958877563477,1.4400067329406738,0.0029931068420410156,4,4,4
1.3591399192810059,0.006047964096069336,0.003131389617919922,0.07853484153747559,1.4408061504364014,0.003052234649658203,4,4,4
1.382800579071045,0.006027698516845703,0.0030851364135742188,0.07856130599975586,1.464447021484375,0.002990245819091797,4,4,4
1.4296181201934814,0.006130218505859375,0.0030965805053710938,0.07878565788269043,1.511500358581543,0.0029976367950439453,4,4,4
1.3640117645263672,0.0061109066009521484,0.003138303756713867,0.08117890357971191,1.448328971862793,0.0030221939086914062,4,4,4
1.3698673248291016,0.005204916000366211,0.0039825439453125,0.07843971252441406,1.4522895812988281,0.004037618637084961,4,4,5
1.3930652141571045,0.005329608917236328,0.003997802734375,0.0785515308380127,1.4756145477294922,0.004039287567138672,4,4,5
1.3638370037078857,0.0052928924560546875,0.0039937496185302734,0.07851123809814453,1.4463419914245605,0.0040357112884521484,4,4,5
1.383744239807129,0.006207942962646484,0.004110097885131836,0.07977843284606934,1.46763277053833,0.0040514469146728516,4,4,5
1.3663971424102783,0.005210399627685547,0.003983974456787109,0.07866668701171875,1.4490478038787842,0.004032135009765625,4,4,5
1.3805463314056396,0.005103349685668945,0.004004478454589844,0.07889270782470703,1.4634435176849365,0.004540443420410156,4,4,6
1.3849515914916992,0.005024433135986328,0.00404047966003418,0.07871866226196289,1.4677107334136963,0.004536151885986328,4,4,6
1.3608672618865967,0.0057756900787353516,0.004179239273071289,0.07971882820129395,1.444765329360962,0.004469633102416992,4,4,6
1.3761684894561768,0.005013227462768555,0.0039899349212646484,0.07862639427185059,1.458784818649292,0.004447460174560547,4,4,6
1.3601369857788086,0.005053281784057617,0.004044294357299805,0.07867074012756348,1.4428520202636719,0.00442194938659668,4,4,6
1.3916194438934326,0.004626274108886719,0.005992412567138672,0.07851910591125488,1.4761309623718262,0.006685733795166016,4,4,7
1.4030213356018066,0.004654645919799805,0.005980730056762695,0.08075404167175293,1.4897561073303223,0.006786823272705078,4,4,7
1.3713510036468506,0.0045986175537109375,0.0059659481048583984,0.07904887199401855,1.4563658237457275,0.006689310073852539,4,4,7
1.4176537990570068,0.004647493362426758,0.0060842037200927734,0.0784904956817627,1.5022284984588623,0.006749868392944336,4,4,7
1.3844501972198486,0.00467681884765625,0.005977630615234375,0.07880115509033203,1.469228982925415,0.006683826446533203,4,4,7
1.3606150150299072,0.0031936168670654297,0.012465476989746094,0.07848644256591797,1.4515669345855713,0.012354612350463867,4,4,8
1.363351821899414,0.003255128860473633,0.012375593185424805,0.07873082160949707,1.454458236694336,0.012355327606201172,4,4,8
1.4003584384918213,0.0031938552856445312,0.01251530647277832,0.07881951332092285,1.4916932582855225,0.012339353561401367,4,4,8
1.3891432285308838,0.0032439231872558594,0.012365341186523438,0.0788109302520752,1.4803194999694824,0.012338876724243164,4,4,8
1.390183925628662,0.0031404495239257812,0.012320518493652344,0.07855439186096191,1.4810588359832764,0.012353181838989258,4,4,8
1.391627311706543,0.0030870437622070312,0.012310981750488281,0.07855749130249023,1.4824957847595215,0.012335062026977539,4,4,9
