enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,1.2574524879455566,0.0,0.0,0.0,0.0,-1,-1,0
0.0,1.2407898902893066,0.0,0.0,0.0,0.0,-1,-1,0
0.0,1.247330665588379,0.0,0.0,0.0,0.0,-1,-1,0
0.0,1.2422657012939453,0.0,0.0,0.0,0.0,-1,-1,0
0.0,1.24908447265625,0.0,0.0,0.0,0.0,-1,-1,0
0.7700746059417725,1.2479922771453857,0.011699914932250977,0.01920628547668457,0.800980806350708,0.0007884502410888672,64,64,1
0.7765078544616699,1.258713722229004,0.011658906936645508,0.019668102264404297,0.8078348636627197,0.0008273124694824219,64,64,1
0.7853264808654785,1.2335724830627441,0.011652469635009766,0.019292831420898438,0.8162717819213867,0.0008070468902587891,64,64,1
0.7689268589019775,1.249727725982666,0.011692047119140625,0.01932072639465332,0.7999396324157715,0.000858306884765625,64,64,1
0.7727620601654053,1.247218132019043,0.011719942092895508,0.01920914649963379,0.8036911487579346,0.0008244514465332031,64,64,1
0.7762818336486816,1.2623867988586426,0.011679887771606445,0.0191648006439209,0.807126522064209,0.0008180141448974609,64,64,2
0.774155855178833,1.263782262802124,0.011754274368286133,0.01945805549621582,0.805368185043335,0.0008299350738525391,64,64,2
0.7756125926971436,1.2552592754364014,0.011684894561767578,0.0192568302154541,0.8065543174743652,0.0008149147033691406,64,64,2
0.7772269248962402,1.2400767803192139,0.011631488800048828,0.0192563533782959,0.808114767074585,0.0008013248443603516,64,64,2
0.7894942760467529,1.2459893226623535,0.011650562286376953,0.019416332244873047,0.8205611705780029,0.0008022785186767578,64,64,2
0.7842745780944824,1.2448766231536865,0.39309215545654297,0.01945972442626953,1.196826457977295,0.08404254913330078,64,64,3
0.773695707321167,1.2511041164398193,0.3925192356109619,0.019208908081054688,1.1854238510131836,0.0793156623840332,64,64,3
0.7830727100372314,1.2423582077026367,0.4055187702178955,0.01941204071044922,1.2080035209655762,0.07751631736755371,64,64,3
0.7769982814788818,1.2438101768493652,0.3894202709197998,0.019446372985839844,1.1858649253845215,0.08302021026611328,64,64,3
0.7752041816711426,1.2503490447998047,0.38171815872192383,0.019479990005493164,1.1764023303985596,0.07995915412902832,64,64,3
0.7759461402893066,1.2398350238800049,0.39112210273742676,0.01925945281982422,1.1863276958465576,0.07917547225952148,64,64,4
0.7801096439361572,1.2598364353179932,0.4047250747680664,0.019514083862304688,1.2043488025665283,0.08595085144042969,64,64,4
0.7818508148193359,1.236736536026001,0.3912925720214844,0.019242525100708008,1.1923859119415283,0.08233904838562012,64,64,4
0.7761995792388916,1.2691247463226318,0.39676928520202637,0.019317626953125,1.192286491394043,0.08014607429504395,64,64,4
0.7775313854217529,1.2563130855560303,0.40044260025024414,0.019622802734375,1.197596788406372,0.08188366889953613,64,64,4
0.7734706401824951,1.1278033256530762,0.45110225677490234,0.019412994384765625,1.243985891342163,0.08505368232727051,64,64,5
0.7813434600830078,1.1286821365356445,0.45722508430480957,0.019678115844726562,1.258246660232544,0.08852696418762207,64,64,5
0.7853455543518066,1.1223835945129395,0.44525671005249023,0.019667625427246094,1.250269889831543,0.09208965301513672,64,64,5
0.7831401824951172,1.124840259552002,0.4586522579193115,0.019392013549804688,1.2611844539642334,0.08674407005310059,64,64,5
0.7724137306213379,1.127138614654541,0.46007442474365234,0.019576549530029297,1.2520647048950195,0.0841832160949707,64,64,5
0.785210132598877,1.1116132736206055,0.44208574295043945,0.019506216049194336,1.2468020915985107,0.08813905715942383,64,64,6
0.7732908725738525,1.118420124053955,0.4546995162963867,0.0193023681640625,1.2472927570343018,0.09017705917358398,64,64,6
0.782113790512085,1.1241381168365479,0.44892024993896484,0.01963019371032715,1.250664234161377,0.0916292667388916,64,64,6
0.7829961776733398,1.1172146797180176,0.4535348415374756,0.019231557846069336,1.2557625770568848,0.08531785011291504,64,64,6
0.7830345630645752,1.122154951095581,0.4623832702636719,0.019407987594604492,1.2648258209228516,0.09141969680786133,64,64,6
0.7777547836303711,1.1352100372314453,0.4644134044647217,0.019555091857910156,1.261723279953003,0.08728694915771484,64,64,7
0.7778489589691162,1.1169941425323486,0.46900391578674316,0.019530296325683594,1.266383171081543,0.08812904357910156,64,64,7
0.7725198268890381,1.1205708980560303,0.46091556549072266,0.019414186477661133,1.2528495788574219,0.09188461303710938,64,64,7
0.7778444290161133,1.1242148876190186,0.456636905670166,0.019571781158447266,1.2540531158447266,0.09502506256103516,64,64,7
0.776705265045166,1.1261522769927979,0.4692389965057373,0.01959967613220215,1.2655439376831055,0.08864498138427734,64,64,7
0.7798848152160645,1.1208889484405518,4.107680082321167,0.019265174865722656,4.906830072402954,2.608309745788574,64,64,8
0.779388427734375,1.1318130493164062,4.128438472747803,0.01934981346130371,4.9271767139434814,2.6126139163970947,64,64,8
0.7785108089447021,1.116720199584961,4.131431341171265,0.01939105987548828,4.929333209991455,2.6137866973876953,64,64,8
0.7915244102478027,1.1269021034240723,4.122281074523926,0.019690752029418945,4.9334962368011475,2.6063294410705566,64,64,8
0.7766242027282715,1.114832878112793,4.1220996379852295,0.01951003074645996,4.918233871459961,2.575788974761963,64,64,8
0.7755508422851562,1.126657247543335,7.784025430679321,0.01949930191040039,8.579075574874878,5.13796591758728,64,64,9
0.7809603214263916,1.126380205154419,7.765061378479004,0.019410371780395508,8.565432071685791,5.13491415977478,64,64,9
0.7770514488220215,1.1184310913085938,7.773629665374756,0.019661664962768555,8.570342779159546,5.1008782386779785,64,64,9
