enclave_setup_time,gpu_time,enclave_time,teardown_time,combined_enclave_time,native_time,layers_in_enclave
1.3948125839233398,1.3182549476623535,0.0009081363677978516,0.07814908027648926,1.473869800567627,0.0009684562683105469,1
1.4625608921051025,1.3589131832122803,0.08050227165222168,0.0798959732055664,1.6229591369628906,0.08183979988098145,3
1.3796038627624512,1.2564895153045654,0.09274888038635254,0.07895493507385254,1.5513076782226562,0.08470988273620605,5
1.3927123546600342,1.166013240814209,8.407574653625488,0.07896971702575684,9.87925672531128,7.900322198867798,10
1.4015998840332031,1.068293571472168,33.999727964401245,0.08054208755493164,35.48186993598938,36.8849241733551,14
1.4359369277954102,0.9723327159881592,62.31329417228699,0.08010292053222656,63.829334020614624,73.99306678771973,18
