enclave_setup_time,gpu_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
1.383122205734253,1.3202040195465088,0.0007190704345703125,0.08056259155273438,1.4644038677215576,0.0007419586181640625,64,64,1
1.4046533107757568,1.3293776512145996,0.08745527267456055,0.08101558685302734,1.5731241703033447,0.08420586585998535,64,64,3
1.40549635887146,1.1894018650054932,0.09381675720214844,0.08133673667907715,1.5806498527526855,0.0990908145904541,64,64,5
1.4254601001739502,1.1681163311004639,8.391003608703613,0.08031702041625977,9.896780729293823,7.9123215675354,64,64,10
1.4042026996612549,1.062840223312378,33.969659090042114,0.0807950496673584,35.45465683937073,33.97844696044922,64,64,14
1.4451723098754883,0.9560613632202148,62.290831327438354,0.08090448379516602,63.81690812110901,60.62810015678406,64,64,18
1.4182732105255127,0.8182730674743652,76.83214497566223,0.08166384696960449,78.33208203315735,76.81541275978088,64,64,21
1.4346401691436768,0.343369722366333,96.18615460395813,0.08438539505004883,97.70518016815186,90.72910237312317,64,64,24
