enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,0.017913103103637695,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.018169403076171875,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.01816391944885254,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.018168210983276367,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.01834273338317871,0.0,0.0,0.0,0.0,-1,-1,0
0.7643697261810303,0.01800704002380371,0.0007278919219970703,0.019120216369628906,0.7842178344726562,4.1961669921875e-05,0,0,1
0.7590756416320801,0.01811814308166504,0.0007641315460205078,0.018849849700927734,0.7786896228790283,3.933906555175781e-05,0,0,1
0.7721526622772217,0.01808953285217285,0.0007231235504150391,0.018920421600341797,0.7917962074279785,4.410743713378906e-05,0,0,1
0.7672915458679199,0.017956018447875977,0.0007596015930175781,0.019124507904052734,0.7871756553649902,3.8623809814453125e-05,0,0,1
0.758354663848877,0.018113136291503906,0.0007143020629882812,0.01886296272277832,0.7779319286346436,4.076957702636719e-05,0,0,1
0.750899076461792,0.017740964889526367,0.00266265869140625,0.019185781478881836,0.7727475166320801,0.00012540817260742188,0,0,2
0.7713310718536377,0.018012046813964844,0.0027594566345214844,0.019162893295288086,0.7932534217834473,0.00012111663818359375,0,0,2
0.76125168800354,0.0176389217376709,0.0026814937591552734,0.01900172233581543,0.7829349040985107,0.00011992454528808594,0,0,2
0.7573950290679932,0.017922639846801758,0.0026895999908447266,0.019115686416625977,0.7792003154754639,0.0001239776611328125,0,0,2
0.7694227695465088,0.01775527000427246,0.002643585205078125,0.019095420837402344,0.7911617755889893,0.00011658668518066406,0,0,2
0.7677459716796875,0.017777204513549805,0.002653360366821289,0.018897294998168945,0.7892966270446777,0.00012183189392089844,0,0,3
0.7739415168762207,0.01792454719543457,0.002658367156982422,0.018902063369750977,0.7955019474029541,0.00011944770812988281,0,0,3
0.7790675163269043,0.017685651779174805,0.002788543701171875,0.019213438034057617,0.8010694980621338,0.00011873245239257812,0,0,3
0.7570419311523438,0.01766347885131836,0.002676248550415039,0.018953561782836914,0.7786717414855957,0.0001239776611328125,0,0,3
0.7762172222137451,0.01778721809387207,0.0027475357055664062,0.019216060638427734,0.7981808185577393,0.0001220703125,0,0,3
0.756026029586792,0.017693519592285156,0.009430170059204102,0.018908023834228516,0.7843642234802246,0.0004661083221435547,0,0,4
0.7579858303070068,0.017639636993408203,0.009532928466796875,0.01897573471069336,0.7864944934844971,0.0004723072052001953,0,0,4
0.7802681922912598,0.017650842666625977,0.009503841400146484,0.018927574157714844,0.8086996078491211,0.00047278404235839844,0,0,4
0.7674064636230469,0.017646312713623047,0.00940251350402832,0.018860578536987305,0.7956695556640625,0.0004744529724121094,0,0,4
0.7836000919342041,0.017655372619628906,0.009595394134521484,0.018888235092163086,0.8120837211608887,0.0005021095275878906,0,0,4
0.7655599117279053,0.017484426498413086,0.009416580200195312,0.018953800201416016,0.7939302921295166,0.00047016143798828125,0,0,5
0.7563576698303223,0.0175628662109375,0.012595176696777344,0.019171714782714844,0.7881245613098145,0.0004868507385253906,0,0,5
0.7639789581298828,0.017416715621948242,0.009531736373901367,0.019167423248291016,0.7926781177520752,0.0004787445068359375,0,0,5
0.766148567199707,0.017517805099487305,0.009435892105102539,0.019352197647094727,0.7949366569519043,0.0004737377166748047,0,0,5
0.7577452659606934,0.01756739616394043,0.009432077407836914,0.018898725509643555,0.7860760688781738,0.00046563148498535156,0,0,5
0.774134635925293,0.01602792739868164,0.3630509376525879,0.019205808639526367,1.1563913822174072,0.03507065773010254,0,0,6
0.7620973587036133,0.01618361473083496,0.3648562431335449,0.019134044647216797,1.146087646484375,0.03469705581665039,0,0,6
0.7557291984558105,0.01621246337890625,0.36147046089172363,0.019226551055908203,1.1364262104034424,0.034812211990356445,0,0,6
0.7716720104217529,0.015913009643554688,0.3618278503417969,0.019167661666870117,1.15266752243042,0.03513836860656738,0,0,6
0.7627131938934326,0.0159761905670166,0.3636031150817871,0.019587993621826172,1.145904302597046,0.03565263748168945,0,0,6
0.7633993625640869,0.015724897384643555,0.3600940704345703,0.019137859344482422,1.1426312923431396,0.03452324867248535,0,0,7
0.7712497711181641,0.015984296798706055,0.36335301399230957,0.019111156463623047,1.1537139415740967,0.03489232063293457,0,0,7
0.7604653835296631,0.0158994197845459,0.36053967475891113,0.019247770309448242,1.1402528285980225,0.03430056571960449,0,0,7
0.7584760189056396,0.015976905822753906,0.3589308261871338,0.019225120544433594,1.136631965637207,0.03368091583251953,0,0,7
0.7576940059661865,0.015737295150756836,0.36081409454345703,0.019235849380493164,1.1377439498901367,0.03408169746398926,0,0,7
0.7669343948364258,0.015886545181274414,0.36211109161376953,0.01934051513671875,1.148386001586914,0.03428983688354492,0,0,8
0.7817950248718262,0.01582479476928711,0.3647122383117676,0.0193941593170166,1.1659014225006104,0.03411555290222168,0,0,8
0.7842013835906982,0.015620708465576172,0.3654215335845947,0.019312143325805664,1.1689350605010986,0.035387277603149414,0,0,8
0.7693977355957031,0.015672922134399414,0.362102746963501,0.019368886947631836,1.150869369506836,0.033963680267333984,0,0,8
0.7616467475891113,0.015732288360595703,0.36225080490112305,0.01937723159790039,1.1432747840881348,0.03372311592102051,0,0,8
0.7704877853393555,0.01523447036743164,0.43459177017211914,0.01932358741760254,1.2244031429290771,0.0761556625366211,0,0,9
0.7595674991607666,0.015175104141235352,0.4362905025482178,0.01919102668762207,1.2150490283966064,0.07712984085083008,0,0,9
