enclave_setup_time,tf_time,enclave_time,teardown_time,combined_enclave_time,native_time,enclave_label,native_label,layers_in_enclave
0.0,0.7620632648468018,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.7586884498596191,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.7572243213653564,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.7669081687927246,0.0,0.0,0.0,0.0,-1,-1,0
0.0,0.7571930885314941,0.0,0.0,0.0,0.0,-1,-1,0
1.3688647747039795,0.7625763416290283,5.412101745605469e-05,0.07657670974731445,1.44549560546875,7.939338684082031e-05,4,4,1
1.3587419986724854,0.7647292613983154,5.412101745605469e-05,0.07668113708496094,1.4354772567749023,7.748603820800781e-05,4,4,1
1.3973453044891357,0.7644979953765869,5.3882598876953125e-05,0.07678818702697754,1.4741873741149902,7.62939453125e-05,4,4,1
1.3644263744354248,0.7583413124084473,5.4836273193359375e-05,0.07741093635559082,1.441892147064209,7.700920104980469e-05,4,4,1
1.373821496963501,0.7645070552825928,5.3882598876953125e-05,0.07666563987731934,1.4505410194396973,7.796287536621094e-05,4,4,1
1.3630671501159668,0.7622232437133789,0.00021195411682128906,0.07658934593200684,1.439868450164795,7.748603820800781e-05,4,4,2
1.3846397399902344,0.7553322315216064,0.00025391578674316406,0.07670998573303223,1.4616036415100098,7.796287536621094e-05,4,4,2
1.3608276844024658,0.7535378932952881,0.0002162456512451172,0.07723164558410645,1.4382755756378174,7.486343383789062e-05,4,4,2
1.3657231330871582,0.7644093036651611,0.0001919269561767578,0.07709789276123047,1.4430129528045654,7.915496826171875e-05,4,4,2
1.3919827938079834,0.7617781162261963,0.00021719932556152344,0.07687735557556152,1.4690773487091064,7.796287536621094e-05,4,4,2
1.3870923519134521,0.7588047981262207,0.00022411346435546875,0.07651829719543457,1.4638347625732422,9.34600830078125e-05,4,4,3
1.4289054870605469,0.7602427005767822,0.00025844573974609375,0.0766608715057373,1.5058248043060303,9.465217590332031e-05,4,4,3
1.3745503425598145,0.7622005939483643,0.00022554397583007812,0.07681488990783691,1.4515907764434814,9.083747863769531e-05,4,4,3
1.358950138092041,0.7585985660552979,0.00026679039001464844,0.07672834396362305,1.4359452724456787,9.083747863769531e-05,4,4,3
1.3670170307159424,0.758195161819458,0.00022530555725097656,0.07675814628601074,1.444000482559204,8.7738037109375e-05,4,4,3
1.393503189086914,0.7612624168395996,0.003268003463745117,0.07669186592102051,1.4734630584716797,0.0030508041381835938,4,4,4
1.3694489002227783,0.7612261772155762,0.003300905227661133,0.0771479606628418,1.4498977661132812,0.002959012985229492,4,4,4
1.3994395732879639,0.7608351707458496,0.003303050994873047,0.07706284523010254,1.4798054695129395,0.002966165542602539,4,4,4
1.3812291622161865,0.7726480960845947,0.0032639503479003906,0.07834911346435547,1.4628422260284424,0.0030508041381835938,4,4,4
1.3885769844055176,0.7584202289581299,0.003309011459350586,0.0769956111907959,1.468881607055664,0.002992868423461914,4,4,4
1.3662693500518799,0.7600727081298828,0.0041882991790771484,0.0772857666015625,1.4477434158325195,0.004069089889526367,4,4,5
1.3971915245056152,0.7537531852722168,0.004284858703613281,0.07672977447509766,1.4782061576843262,0.004008769989013672,4,4,5
1.3695766925811768,0.7559599876403809,0.004219532012939453,0.07671236991882324,1.4505085945129395,0.0040912628173828125,4,4,5
1.3803284168243408,0.7603375911712646,0.004236936569213867,0.07715201377868652,1.4617173671722412,0.004096031188964844,4,4,5
1.3969154357910156,0.7610833644866943,0.0042798519134521484,0.0769805908203125,1.4781758785247803,0.004042863845825195,4,4,5
1.3838961124420166,0.12729191780090332,0.004157066345214844,0.0780951976776123,1.4661483764648438,0.0045163631439208984,4,4,6
1.3871219158172607,0.12605738639831543,0.004201173782348633,0.07696533203125,1.4682884216308594,0.0044515132904052734,4,4,6
1.4022729396820068,0.12990427017211914,0.004227638244628906,0.07674980163574219,1.483250379562378,0.004453420639038086,4,4,6
1.3956892490386963,0.12769317626953125,0.004174232482910156,0.07698345184326172,1.4768469333648682,0.0044252872467041016,4,4,6
1.3709056377410889,0.1273362636566162,0.004197120666503906,0.07671093940734863,1.4518136978149414,0.00442051887512207,4,4,6
1.3716442584991455,0.12851929664611816,0.006170511245727539,0.07677245140075684,1.4545872211456299,0.0067250728607177734,4,4,7
1.3725595474243164,0.12845921516418457,0.006211042404174805,0.07690000534057617,1.4556705951690674,0.006655693054199219,4,4,7
1.3882551193237305,0.12735629081726074,0.0061588287353515625,0.07670402526855469,1.4711179733276367,0.006707429885864258,4,4,7
1.3635401725769043,0.12826108932495117,0.006192684173583984,0.07706332206726074,1.446796178817749,0.006654977798461914,4,4,7
1.4154388904571533,0.12673377990722656,0.006245851516723633,0.07691454887390137,1.4985992908477783,0.006680011749267578,4,4,7
1.3667731285095215,0.006331443786621094,0.012521982192993164,0.07708430290222168,1.4563794136047363,0.012324094772338867,4,4,8
1.3774144649505615,0.006585359573364258,0.012436151504516602,0.07699036598205566,1.4668409824371338,0.012598276138305664,4,4,8
1.3662545680999756,0.00620579719543457,0.012328147888183594,0.0771338939666748,1.455716609954834,0.012502431869506836,4,4,8
1.3687856197357178,0.0062296390533447266,0.012374639511108398,0.0771176815032959,1.458277940750122,0.012396097183227539,4,4,8
1.3926663398742676,0.0064165592193603516,0.012846708297729492,0.07763957977294922,1.4831526279449463,0.01239156723022461,4,4,8
1.3743760585784912,0.006246805191040039,0.012364625930786133,0.07705283164978027,1.4637935161590576,0.012341499328613281,4,4,9
